Employee_ID,Name,Working_Days,Target_Sales,Actual_Sales,Customer_Satisfaction_Score,Policy_Compliance,Low_Working_Days,Target_Not_Met,Low_Customer_Satisfaction,Non_Compliance_Reason,Month
3386,Zain Sheikh,20,11049,15173,3.6,No,False,False,True,Low Customer Satisfaction,March
3387,Aisha Iqbal,23,11169,9329,4.9,Yes,False,False,False,,February
3388,Usman Khan,27,12982,4603,3.8,No,False,True,True,"Target Not Met, Low Customer Satisfaction",January
3389,Ali Iqbal,19,16268,9756,2.0,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",May
3390,Zain Nadeem,16,5985,15254,2.2,No,True,False,True,"Low Working Days, Low Customer Satisfaction",May
3391,Fatima Butt,22,16795,8018,5.0,No,False,True,False,Target Not Met,August
3392,Usman Sheikh,19,9485,9192,2.2,No,True,False,True,"Low Working Days, Low Customer Satisfaction",August
3393,Fatima Nadeem,16,13901,6015,2.1,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",December
3394,Ali Raza,18,7618,13850,3.1,No,True,False,True,"Low Working Days, Low Customer Satisfaction",September
3395,Zain Sheikh,23,18759,7380,4.9,No,False,True,False,Target Not Met,August
3396,Ahmed Malik,29,18041,7770,3.0,No,False,True,True,"Target Not Met, Low Customer Satisfaction",January
3397,Ali Raza,18,11289,9829,3.2,No,True,False,True,"Low Working Days, Low Customer Satisfaction",November
3398,Aisha Javed,27,14603,5613,3.9,No,False,True,True,"Target Not Met, Low Customer Satisfaction",February
3399,Ali Nadeem,26,11928,17147,2.1,No,False,False,True,Low Customer Satisfaction,January
3400,Ahmed Tariq,26,10368,19545,4.7,Yes,False,False,False,,June
3401,Bilal Chaudhry,30,9621,9372,3.6,No,False,False,True,Low Customer Satisfaction,January
3402,Usman Nadeem,30,14677,14538,3.4,No,False,False,True,Low Customer Satisfaction,December
3403,Zain Tariq,30,19348,4148,4.6,No,False,True,False,Target Not Met,June
3404,Zain Malik,26,16142,5754,4.9,No,False,True,False,Target Not Met,July
3405,Maira Khan,27,19719,11378,3.3,No,False,True,True,"Target Not Met, Low Customer Satisfaction",February
3406,Ahmed Sheikh,29,17843,17591,2.5,No,False,False,True,Low Customer Satisfaction,May
3407,Aisha Butt,28,16126,13371,4.4,Yes,False,False,False,,February
3408,Fatima Raza,18,12566,16779,3.2,No,True,False,True,"Low Working Days, Low Customer Satisfaction",July
3409,Usman Khan,16,17306,13795,4.8,No,True,True,False,"Low Working Days, Target Not Met",April
3410,Hassan Iqbal,27,9670,9692,4.8,Yes,False,False,False,,November
3411,Bilal Nadeem,26,12658,8218,2.3,No,False,True,True,"Target Not Met, Low Customer Satisfaction",January
3412,Sara Javed,29,6003,8803,4.9,Yes,False,False,False,,March
3413,Fatima Iqbal,20,15658,15672,3.1,No,False,False,True,Low Customer Satisfaction,October
3414,Usman Chaudhry,30,12504,7182,3.9,No,False,True,True,"Target Not Met, Low Customer Satisfaction",December
3415,Usman Tariq,27,7466,15009,2.1,No,False,False,True,Low Customer Satisfaction,March
3416,Sara Malik,25,15130,18328,4.7,Yes,False,False,False,,October
3417,Maira Chaudhry,28,6939,6586,3.9,No,False,False,True,Low Customer Satisfaction,May
3418,Fatima Javed,16,6635,6648,3.9,No,True,False,True,"Low Working Days, Low Customer Satisfaction",September
3419,Bilal Butt,26,14890,11313,4.7,No,False,True,False,Target Not Met,November
3420,Usman Chaudhry,21,13095,16544,3.5,No,False,False,True,Low Customer Satisfaction,August
3421,Usman Sheikh,17,11265,11407,3.2,No,True,False,True,"Low Working Days, Low Customer Satisfaction",September
3422,Zain Iqbal,29,17719,21254,4.6,Yes,False,False,False,,October
3423,Aisha Khan,17,15283,19234,4.2,No,True,False,False,Low Working Days,January
3424,Bilal Raza,19,6895,19012,4.8,No,True,False,False,Low Working Days,March
3425,Bilal Malik,17,19231,13735,4.8,No,True,True,False,"Low Working Days, Target Not Met",May
3426,Zain Javed,16,18628,17425,3.1,No,True,False,True,"Low Working Days, Low Customer Satisfaction",April
3427,Fatima Iqbal,24,11524,19698,3.3,No,False,False,True,Low Customer Satisfaction,April
3428,Ali Malik,23,17432,19321,2.8,No,False,False,True,Low Customer Satisfaction,September
3429,Usman Malik,16,16590,16646,4.0,No,True,False,False,Low Working Days,February
3430,Fatima Chaudhry,28,19698,8893,3.1,No,False,True,True,"Target Not Met, Low Customer Satisfaction",June
3431,Bilal Nadeem,25,6073,13476,4.4,Yes,False,False,False,,October
3432,Bilal Javed,16,10184,21270,2.4,No,True,False,True,"Low Working Days, Low Customer Satisfaction",June
3433,Zain Khan,27,7402,8382,2.3,No,False,False,True,Low Customer Satisfaction,December
3434,Sara Sheikh,29,9895,5785,2.6,No,False,True,True,"Target Not Met, Low Customer Satisfaction",September
3435,Aisha Iqbal,22,12331,17030,2.3,No,False,False,True,Low Customer Satisfaction,April
3436,Fatima Tariq,29,16404,15735,3.9,No,False,False,True,Low Customer Satisfaction,December
3437,Fatima Tariq,23,17229,20679,2.4,No,False,False,True,Low Customer Satisfaction,March
3438,Fatima Sheikh,21,14343,14245,2.5,No,False,False,True,Low Customer Satisfaction,October
3439,Sara Raza,17,15637,6597,2.0,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",May
3440,Bilal Butt,23,6956,21064,4.3,Yes,False,False,False,,October
3441,Ali Tariq,17,12023,4324,4.4,No,True,True,False,"Low Working Days, Target Not Met",October
3442,Hassan Tariq,19,17750,19160,2.5,No,True,False,True,"Low Working Days, Low Customer Satisfaction",May
3443,Bilal Chaudhry,23,19062,16614,4.2,Yes,False,False,False,,June
3444,Maira Butt,26,19333,4986,3.3,No,False,True,True,"Target Not Met, Low Customer Satisfaction",January
3445,Aisha Javed,28,8907,4760,2.7,No,False,True,True,"Target Not Met, Low Customer Satisfaction",December
3446,Usman Nadeem,28,5807,15885,3.9,No,False,False,True,Low Customer Satisfaction,September
3447,Fatima Chaudhry,17,13378,13228,2.5,No,True,False,True,"Low Working Days, Low Customer Satisfaction",February
3448,Usman Tariq,21,19031,21290,4.3,Yes,False,False,False,,December
3449,Aisha Tariq,30,9827,9499,2.1,No,False,False,True,Low Customer Satisfaction,February
3450,Hassan Javed,30,19223,4364,4.9,No,False,True,False,Target Not Met,May
3451,Zain Raza,26,18501,12027,2.2,No,False,True,True,"Target Not Met, Low Customer Satisfaction",December
3452,Ahmed Malik,15,18699,17532,3.7,No,True,False,True,"Low Working Days, Low Customer Satisfaction",July
3453,Bilal Tariq,18,9524,18408,4.7,No,True,False,False,Low Working Days,July
3454,Usman Tariq,18,14499,20105,2.0,No,True,False,True,"Low Working Days, Low Customer Satisfaction",August
3455,Aisha Khan,21,7284,11939,3.5,No,False,False,True,Low Customer Satisfaction,January
3456,Usman Malik,22,10313,17936,3.1,No,False,False,True,Low Customer Satisfaction,September
3457,Maira Raza,15,18598,13261,3.7,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",February
3458,Sara Butt,19,18058,19863,2.7,No,True,False,True,"Low Working Days, Low Customer Satisfaction",June
3459,Hassan Iqbal,21,5757,16561,2.2,No,False,False,True,Low Customer Satisfaction,March
3460,Aisha Nadeem,26,17423,14447,3.9,No,False,False,True,Low Customer Satisfaction,October
3461,Bilal Chaudhry,18,9887,18172,3.3,No,True,False,True,"Low Working Days, Low Customer Satisfaction",October
3462,Bilal Chaudhry,27,8854,15878,3.9,No,False,False,True,Low Customer Satisfaction,March
3463,Ahmed Sheikh,18,17458,16411,2.6,No,True,False,True,"Low Working Days, Low Customer Satisfaction",November
3464,Fatima Javed,18,15398,9448,3.0,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",October
3465,Aisha Tariq,26,19536,6107,3.7,No,False,True,True,"Target Not Met, Low Customer Satisfaction",May
3466,Hassan Butt,20,8558,11928,3.8,No,False,False,True,Low Customer Satisfaction,March
3467,Ahmed Chaudhry,21,14772,19234,3.1,No,False,False,True,Low Customer Satisfaction,July
3468,Hassan Khan,16,5961,20310,2.8,No,True,False,True,"Low Working Days, Low Customer Satisfaction",January
3469,Ali Chaudhry,29,8847,17528,2.8,No,False,False,True,Low Customer Satisfaction,September
3470,Ahmed Khan,19,11726,17313,2.5,No,True,False,True,"Low Working Days, Low Customer Satisfaction",October
3471,Hassan Malik,18,8575,5559,3.0,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",November
3472,Fatima Sheikh,29,14067,19167,2.6,No,False,False,True,Low Customer Satisfaction,March
3473,Ahmed Tariq,28,7418,19343,3.9,No,False,False,True,Low Customer Satisfaction,June
3474,Aisha Nadeem,30,9198,9830,3.7,No,False,False,True,Low Customer Satisfaction,September
3475,Bilal Raza,27,6001,11523,3.1,No,False,False,True,Low Customer Satisfaction,November
3476,Maira Sheikh,17,10244,21009,3.0,No,True,False,True,"Low Working Days, Low Customer Satisfaction",November
3477,Sara Butt,21,16576,19524,2.7,No,False,False,True,Low Customer Satisfaction,June
3478,Usman Nadeem,25,12119,17285,3.6,No,False,False,True,Low Customer Satisfaction,April
3479,Hassan Malik,26,9066,14973,4.8,Yes,False,False,False,,May
3480,Ahmed Raza,20,7845,7006,4.1,Yes,False,False,False,,September
3481,Sara Raza,28,14673,8302,4.2,No,False,True,False,Target Not Met,May
3482,Fatima Tariq,21,16493,21472,4.5,Yes,False,False,False,,July
3483,Sara Khan,19,13849,8611,3.1,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",June
3484,Bilal Raza,27,10316,13372,2.2,No,False,False,True,Low Customer Satisfaction,October
3485,Ali Chaudhry,20,15972,18080,3.9,No,False,False,True,Low Customer Satisfaction,June
3486,Ali Iqbal,19,5422,19082,2.6,No,True,False,True,"Low Working Days, Low Customer Satisfaction",July
3487,Usman Khan,28,11715,18641,3.7,No,False,False,True,Low Customer Satisfaction,February
3488,Hassan Chaudhry,21,16873,14093,4.2,Yes,False,False,False,,August
3489,Ahmed Khan,16,9266,12378,4.4,No,True,False,False,Low Working Days,August
3490,Aisha Javed,28,12549,5597,2.9,No,False,True,True,"Target Not Met, Low Customer Satisfaction",March
3491,Bilal Butt,25,11316,15600,3.5,No,False,False,True,Low Customer Satisfaction,May
3492,Hassan Raza,19,7710,7747,3.9,No,True,False,True,"Low Working Days, Low Customer Satisfaction",January
3493,Zain Malik,20,13644,17879,4.5,Yes,False,False,False,,March
3494,Fatima Iqbal,20,15589,17017,4.3,Yes,False,False,False,,September
3495,Sara Iqbal,29,13069,11432,5.0,Yes,False,False,False,,February
3496,Ahmed Javed,19,15167,8725,2.0,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",September
3497,Hassan Nadeem,24,6657,14437,3.3,No,False,False,True,Low Customer Satisfaction,November
3498,Usman Javed,21,7541,17269,2.8,No,False,False,True,Low Customer Satisfaction,December
3499,Ali Nadeem,24,11763,17092,2.4,No,False,False,True,Low Customer Satisfaction,October
3500,Usman Chaudhry,22,8075,11002,4.7,Yes,False,False,False,,September
3501,Bilal Nadeem,21,8164,10131,5.0,Yes,False,False,False,,September
3502,Ali Malik,19,16158,17261,2.5,No,True,False,True,"Low Working Days, Low Customer Satisfaction",January
3503,Aisha Khan,15,7053,16612,2.1,No,True,False,True,"Low Working Days, Low Customer Satisfaction",December
3504,Ahmed Malik,27,13479,8537,2.8,No,False,True,True,"Target Not Met, Low Customer Satisfaction",June
3505,Zain Butt,19,10737,17091,4.5,No,True,False,False,Low Working Days,October
3506,Usman Nadeem,24,8217,6335,2.9,No,False,True,True,"Target Not Met, Low Customer Satisfaction",June
3507,Sara Nadeem,16,17046,8321,2.2,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",April
3508,Bilal Nadeem,27,6447,17254,2.2,No,False,False,True,Low Customer Satisfaction,September
3509,Ahmed Nadeem,19,11009,4559,3.3,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",April
3510,Aisha Sheikh,19,5607,4713,4.8,No,True,False,False,Low Working Days,January
3511,Maira Javed,16,9552,8593,2.9,No,True,False,True,"Low Working Days, Low Customer Satisfaction",February
3512,Hassan Javed,19,6764,19184,3.3,No,True,False,True,"Low Working Days, Low Customer Satisfaction",May
3513,Maira Tariq,27,14417,19261,2.3,No,False,False,True,Low Customer Satisfaction,July
3514,Fatima Malik,30,14427,4256,3.5,No,False,True,True,"Target Not Met, Low Customer Satisfaction",April
3515,Sara Malik,18,14221,18574,4.1,No,True,False,False,Low Working Days,March
3516,Fatima Malik,15,7671,4037,2.8,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",September
3517,Sara Iqbal,17,11519,14264,2.9,No,True,False,True,"Low Working Days, Low Customer Satisfaction",December
3518,Ali Tariq,15,8962,16697,4.5,No,True,False,False,Low Working Days,September
3519,Ahmed Raza,26,17734,12652,2.0,No,False,True,True,"Target Not Met, Low Customer Satisfaction",February
3520,Hassan Raza,25,18122,19930,3.9,No,False,False,True,Low Customer Satisfaction,November
3521,Aisha Iqbal,29,8177,5832,3.2,No,False,True,True,"Target Not Met, Low Customer Satisfaction",April
3522,Ali Khan,19,8722,19517,2.9,No,True,False,True,"Low Working Days, Low Customer Satisfaction",February
3523,Hassan Javed,18,9906,9167,4.0,No,True,False,False,Low Working Days,December
3524,Bilal Butt,30,18712,4432,4.5,No,False,True,False,Target Not Met,November
3525,Aisha Tariq,21,12263,8151,3.7,No,False,True,True,"Target Not Met, Low Customer Satisfaction",January
3526,Hassan Khan,19,18699,18912,2.1,No,True,False,True,"Low Working Days, Low Customer Satisfaction",October
3527,Bilal Javed,24,10054,10411,3.4,No,False,False,True,Low Customer Satisfaction,May
3528,Ahmed Malik,28,14667,4256,3.4,No,False,True,True,"Target Not Met, Low Customer Satisfaction",August
3529,Ahmed Raza,18,16088,4671,3.6,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",June
3530,Zain Chaudhry,16,5808,4489,4.0,No,True,True,False,"Low Working Days, Target Not Met",June
3531,Fatima Nadeem,18,14170,10889,2.1,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",February
3532,Bilal Nadeem,30,15655,15906,3.5,No,False,False,True,Low Customer Satisfaction,April
3533,Zain Butt,26,5725,16603,3.8,No,False,False,True,Low Customer Satisfaction,October
3534,Fatima Tariq,16,15693,6460,3.0,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",August
3535,Bilal Sheikh,22,16554,8529,4.0,No,False,True,False,Target Not Met,September
3536,Aisha Javed,17,12701,5975,2.7,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",January
3537,Maira Chaudhry,23,6216,7216,3.0,No,False,False,True,Low Customer Satisfaction,May
3538,Fatima Khan,27,9051,18267,4.9,Yes,False,False,False,,September
3539,Ali Sheikh,18,7197,13581,3.0,No,True,False,True,"Low Working Days, Low Customer Satisfaction",December
3540,Zain Nadeem,27,19191,8515,3.0,No,False,True,True,"Target Not Met, Low Customer Satisfaction",September
3541,Fatima Malik,20,7806,16048,3.8,No,False,False,True,Low Customer Satisfaction,December
3542,Usman Iqbal,24,13970,13776,4.9,Yes,False,False,False,,August
3543,Maira Chaudhry,19,5972,6963,4.9,No,True,False,False,Low Working Days,May
3544,Hassan Sheikh,24,16002,10786,3.7,No,False,True,True,"Target Not Met, Low Customer Satisfaction",January
3545,Ahmed Nadeem,27,10634,17866,2.0,No,False,False,True,Low Customer Satisfaction,January
3546,Usman Tariq,15,18704,10200,4.7,No,True,True,False,"Low Working Days, Target Not Met",March
3547,Bilal Nadeem,23,12483,21360,3.7,No,False,False,True,Low Customer Satisfaction,January
3548,Ali Khan,30,7123,11345,3.1,No,False,False,True,Low Customer Satisfaction,January
3549,Sara Nadeem,15,13790,4045,4.5,No,True,True,False,"Low Working Days, Target Not Met",February
3550,Zain Javed,22,16533,5193,3.2,No,False,True,True,"Target Not Met, Low Customer Satisfaction",May
3551,Ahmed Sheikh,23,5224,8512,2.1,No,False,False,True,Low Customer Satisfaction,November
3552,Fatima Malik,23,18841,20630,4.5,Yes,False,False,False,,May
3553,Bilal Nadeem,15,19448,12983,3.6,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",May
3554,Sara Javed,16,19586,4636,3.0,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",March
3555,Maira Raza,26,14032,7775,2.8,No,False,True,True,"Target Not Met, Low Customer Satisfaction",December
3556,Usman Chaudhry,30,6814,6421,3.8,No,False,False,True,Low Customer Satisfaction,February
3557,Hassan Khan,27,18001,17025,2.6,No,False,False,True,Low Customer Satisfaction,March
3558,Ali Raza,15,6106,13280,3.0,No,True,False,True,"Low Working Days, Low Customer Satisfaction",January
3559,Bilal Nadeem,24,5124,8183,3.9,No,False,False,True,Low Customer Satisfaction,June
3560,Ahmed Sheikh,16,8246,15351,4.6,No,True,False,False,Low Working Days,November
3561,Hassan Raza,24,18380,21096,3.6,No,False,False,True,Low Customer Satisfaction,March
3562,Aisha Iqbal,30,7931,9323,4.3,Yes,False,False,False,,February
3563,Usman Raza,26,18567,16888,4.3,Yes,False,False,False,,July
3564,Sara Iqbal,22,19038,7644,4.0,No,False,True,False,Target Not Met,May
3565,Ahmed Iqbal,19,17317,20142,2.7,No,True,False,True,"Low Working Days, Low Customer Satisfaction",July
3566,Ahmed Sheikh,26,19616,11773,4.6,No,False,True,False,Target Not Met,July
3567,Ahmed Khan,25,7971,14778,3.3,No,False,False,True,Low Customer Satisfaction,February
3568,Ali Nadeem,21,7017,16501,2.1,No,False,False,True,Low Customer Satisfaction,February
3569,Fatima Raza,16,12415,18409,2.7,No,True,False,True,"Low Working Days, Low Customer Satisfaction",January
3570,Bilal Javed,22,7415,6108,4.3,Yes,False,False,False,,March
3571,Ahmed Butt,25,17782,7614,2.2,No,False,True,True,"Target Not Met, Low Customer Satisfaction",September
3572,Maira Chaudhry,20,8096,14251,2.4,No,False,False,True,Low Customer Satisfaction,December
3573,Bilal Butt,22,6609,15678,4.1,Yes,False,False,False,,June
3574,Ali Tariq,15,5717,18367,4.7,No,True,False,False,Low Working Days,July
3575,Fatima Javed,29,8561,8332,3.9,No,False,False,True,Low Customer Satisfaction,August
3576,Aisha Nadeem,15,14208,16002,2.7,No,True,False,True,"Low Working Days, Low Customer Satisfaction",September
3577,Sara Raza,26,16757,19700,2.2,No,False,False,True,Low Customer Satisfaction,December
3578,Aisha Nadeem,21,18625,17769,3.8,No,False,False,True,Low Customer Satisfaction,December
3579,Aisha Malik,22,17893,10963,2.1,No,False,True,True,"Target Not Met, Low Customer Satisfaction",May
3580,Maira Nadeem,27,17662,11838,3.8,No,False,True,True,"Target Not Met, Low Customer Satisfaction",April
